# Reviewed exclusions from the authored-function comparison, keyed by exact DC source identity.
# Reasons distinguish platform bodies, external library emissions and compiler-generated functions.
file	function	line	reason
../stlport/stl_alloc.h	std::allocator<town>::~allocator<town>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_artifact>::~allocator<type_artifact>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_artifact_effect *>::~allocator<type_artifact_effect *>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_artifact_offering>::~allocator<type_artifact_offering>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_creature_bank>::~allocator<type_creature_bank>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_creature_source>::~allocator<type_creature_source>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_creature_value>::~allocator<type_creature_value>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_dialog_resource>::~allocator<type_dialog_resource>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_event_record *>::~allocator<type_event_record *>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_monster_data>::~allocator<type_monster_data>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_point>::~allocator<type_point>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_record_shroud::type_shroud_change>::~allocator<type_record_shroud::type_shroud_change>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_university>::~allocator<type_university>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<widget *>::~allocator<widget *>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<BlackBoxData>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<CNetMsg * *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<CNetMsg *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<CObject>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<CObjectType>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<CSprite *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<HeroDestination>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<LODEntry>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<MonsterData>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<NewmapCell::TObjectCell>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<SecondarySkillData>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<Sign>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TBlackMarket>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TSeerHut>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TSpellbookWindow::TSpellbookEntry>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TTimedEvent>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TTownEvent>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TownExtra>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TreasureData>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<army *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<boat>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<char *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<char>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<combatManager::TObstacle>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<enum SpellID *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<enum SpellID>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<enum TArtifact>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<game::TRumour>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<garrison>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<generator>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<hero>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<iconWidget *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<int>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<long>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<mine>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<pathCell *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<pathCell>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<sample *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<std::_Rb_tree_node<enum SpellID> >::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<std::_Rb_tree_node<std::pair<ResourceManager::TCacheMapKey const ,resource *> > >::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<std::vector<char *,std::allocator<char *> > *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<textWidget *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<town>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_artifact>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_artifact_effect *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_artifact_offering>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_creature_bank>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_creature_source>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_creature_value>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_dialog_resource>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_event_record *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_monster_data>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_point>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_record_shroud::type_shroud_change>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_university>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<unsigned int>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<widget *>::allocate	547	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<BlackBoxData>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<CNetMsg * *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<CNetMsg *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<CObject>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<CObjectType>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<CSprite *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<HeroDestination>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<LODEntry>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<MonsterData>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<NewmapCell::TObjectCell>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<SecondarySkillData>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<Sign>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TBlackMarket>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TSeerHut>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TSpellbookWindow::TSpellbookEntry>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TTimedEvent>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TTownEvent>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TownExtra>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TreasureData>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<army *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<boat>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<char *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<char>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<combatManager::TObstacle>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<enum SpellID *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<enum SpellID>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<enum TArtifact>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<game::TRumour>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<garrison>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<generator>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<hero>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<iconWidget *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<int>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<long>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<mine>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<pathCell *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<pathCell>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<resource *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<sample *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<std::_Rb_tree_node<enum SpellID> >::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<std::_Rb_tree_node<std::pair<ResourceManager::TCacheMapKey const ,resource *> > >::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<std::vector<char *,std::allocator<char *> > *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<textWidget *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<town>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_artifact>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_artifact_effect *>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_artifact_offering>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<type_creature_bank>::deallocate	552	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
