# Reviewed game-source exclusions, keyed by exact DC source identity.
# Compiler-generated and external-library exclusions live in dc_only_generated.tsv.
file	function	line	reason
event_record.cpp	type_record_erase::load	560	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/event_record.cpp type_record_erase::load [unsigned char (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC type_record_erase::load (event_record.cpp:560, dc 0x8d2bc). Retail 0x49b190 returns with ret 8 for (file, version), versus DC's single file argument. game::loadRecordedEvents pushes version and file at 0x49dc24/0x49dc25 and calls this virtual load slot at 0x49dc28; even overrides that ignore version retain the two-argument ABI.
event_record.cpp	type_record_hide_hero::type_record_hide_hero	628	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/event_record.cpp type_record_hide_hero::type_record_hide_hero [void (hero *, char, unsigned char) __attribute__((thiscall))]. Complete extends DC type_record_hide_hero::type_record_hide_hero (event_record.cpp:628, dc 0x8d4b0). Retail game::recordHideHero at 0x49c720 returns with ret 0xc, adding a town-garrison flag to the DC hero pointer/new-owner pair. Its inline constructor loads [ebp+0x10] at 0x49c75a and stores the flag at record+0xe at 0x49c760, after retaining old/new owners at +0xd/+0xc. The exact three-argument definition remains in event_record.cpp.
event_record.cpp	type_record_hide_hero::load	654	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/event_record.cpp type_record_hide_hero::load [unsigned char (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC type_record_hide_hero::load (event_record.cpp:654, dc 0x8d52c). Retail 0x49b430 returns with ret 8 for (file, version), versus DC's single file argument. game::loadRecordedEvents pushes version and file at 0x49dc24/0x49dc25 and calls this virtual load slot at 0x49dc28; even overrides that ignore version retain the two-argument ABI.
event_record.cpp	type_record_show_hero::load	752	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/event_record.cpp type_record_show_hero::load [unsigned char (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC type_record_show_hero::load (event_record.cpp:752, dc 0x8d7ec). Retail 0x49b6d0 returns with ret 8 for (file, version), versus DC's single file argument. game::loadRecordedEvents pushes version and file at 0x49dc24/0x49dc25 and calls this virtual load slot at 0x49dc28; even overrides that ignore version retain the two-argument ABI.
event_record.cpp	type_record_player_death::load	866	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/event_record.cpp type_record_player_death::load [unsigned char (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC type_record_player_death::load (event_record.cpp:866, dc 0x8daec). Retail 0x49ba40 returns with ret 8 for (file, version), versus DC's single file argument. game::loadRecordedEvents pushes version and file at 0x49dc24/0x49dc25 and calls this virtual load slot at 0x49dc28; even overrides that ignore version retain the two-argument ABI.
event_record.cpp	type_record_shroud::load	935	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/event_record.cpp type_record_shroud::load [unsigned char (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC type_record_shroud::load (event_record.cpp:935, dc 0x8dcd8). Retail 0x49bc90 returns with ret 8 for (file, version), versus DC's single file argument. game::loadRecordedEvents pushes version and file at 0x49dc24/0x49dc25 and calls this virtual load slot at 0x49dc28; even overrides that ignore version retain the two-argument ABI.
event_record.cpp	game::record_hide_boat	1071	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/event_record.cpp game::recordHideBoat [void (boat *, unsigned char, int) __attribute__((thiscall))]. Complete extends DC game::record_hide_boat (event_record.cpp:1071, dc 0x8e108). Retail game::recordHideBoat at 0x49c560 returns with ret 0xc, adding requested occupancy and occupying-hero arguments to the DC boat pointer. Its inline constructor stores occupancy from [ebp+0xc] at record+0xc (0x49c594) and hero ID from [ebp+0x10] at record+0x10 (0x49c5a0), separately saving the old boat state at +0xd/+0x14. The exact three-argument definition remains in event_record.cpp.
event_record.cpp	game::record_hide_hero	1079	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/event_record.cpp game::recordHideHero [void (hero *, char, unsigned char) __attribute__((thiscall))]. Complete extends DC game::record_hide_hero (event_record.cpp:1079, dc 0x8e148). Retail game::recordHideHero at 0x49c720 returns with ret 0xc, adding a town-garrison flag to the DC hero pointer/new-owner pair. Its inline constructor loads [ebp+0x10] at 0x49c75a and stores the flag at record+0xe at 0x49c760, after retaining old/new owners at +0xd/+0xc. The exact three-argument definition remains in event_record.cpp.
event_record.cpp	game::load_recorded_events	1380	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/event_record.cpp game::loadRecordedEvents [unsigned char (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC game::load_recorded_events (event_record.cpp:1380, dc 0x8ead0). Retail 0x49dac0 returns with ret 8 and loads the added version from [ebp+0xc] at 0x49dbe6. It passes version and file at 0x49dc24/0x49dc25 to the record virtual load slot at 0x49dc28, supporting versioned Complete event payloads.
findpath.cpp	CalcTerrainCost	131	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/findpath.cpp calcTerrainCost [int (const NewmapCell *, int, int, long, long, long, long, long, unsigned char) __attribute__((fastcall))]. Complete adds the hasNomad byte after the eight DC arguments (findpath.cpp:131, dc 0x9f034). Retail 0x4b1744 reads it from [ebp+0x20]; 0x4b1761 through 0x4b176a changes Sand terrain 1 to terrain 0 when set. GetTerrainCost calls GetCreatureTotal(0x8e) at 0x4b1a22, forms the positive-result byte at 0x4b1a29, and passes it to this function at 0x4b1a54. Returns use ret 0x1c for seven stack arguments plus ECX/EDX.
findpath.cpp	MinimumTerrainCost	223	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/findpath.cpp minimumTerrainCost [int (const NewmapCell *, int, long, long, long, unsigned char) __attribute__((fastcall))]. Complete adds hasNomad after the five DC parameters (findpath.cpp:223, dc 0x9f154). Retail reads the added argument at [ebp+0x14] at 0x4b1883 and pushes it first at 0x4b1886 for the trailing flag of CalcTerrainCost, called at 0x4b18aa. Cell/pointsLeft remain in ECX/EDX, and ret 0x10 at 0x4b18b0 removes four stack arguments.
game.cpp	generator::Grow	601	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp generator::grow [void (int) __attribute__((thiscall))]. Complete retains an unused integer parameter where DC game.cpp:601 (dc 0xa3320) is nullary. Retail returns ret 4 at 0x4b8ae5 after reseeding the four creature populations and guards. Generator::Initialize independently pushes literal 1 at 0x4b88e5 before calling 0x4b8a60 at 0x4b88e9. The argument has no body reads; it is retained because the caller and callee stack contract both prove it.
game.cpp	game::LoadMinePool	896	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp game::loadMinePool [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC game::LoadMinePool (game.cpp:896, dc 0xa3e5c) with one explicit argument. Retail 0x4b9340 consistently returns with ret 0x8, confirming 2 stack arguments. Loads version at 0x4b9491 and compares it with 25 at 0x4b9499 to select the mine-guard army representation.
game.cpp	game::LoadGarrisonPool	1024	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp game::loadGarrisonPool [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC game::LoadGarrisonPool (game.cpp:1024, dc 0xa438c) with one explicit argument. Retail 0x4b96f0 consistently returns with ret 0x8, confirming 2 stack arguments. Loads version at 0x4b9850 and compares it with 28 at 0x4b9856, selecting the saved removable-troops byte or the legacy default.
game.cpp	playerData::load	1409	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp playerData::load [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC playerData::load (game.cpp:1409, dc 0xa51b0) with one explicit argument. Retail 0x4ba260 consistently returns with ret 0x8, confirming 2 stack arguments. Tests version against 25 at 0x4ba2d9/0x4ba327/0x4ba380 for legacy hero-ID remapping, then against 37 at 0x4ba5bd for the combination-artifact tail.
game.cpp	game::LoadTownPool	1698	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp game::loadTownPool [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete adds saveVersion to DC LoadTownPool (game.cpp:1698, dc 0xa5a40). The expanded game::load town loop loads the snapshot version at 0x4bd2de and passes it with the stream at 0x4bd36f/0x4bd370 to town::load at 0x4bd374. That retained town reader (0x5bcd60) returns ret 8 and uses the version for saved hero IDs and legacy town names. The canonical helper keeps the count/resize/town-load sequence from DC.
game.cpp	game::GetNewHeroId	2275	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp game::getNewHeroId [int (int, THeroClass, unsigned char, THeroClass) __attribute__((thiscall))]. Complete changes the first DC GetNewHeroId argument from town alignment to player position and adds a fourth preferred hero class (game.cpp:2275, dc 0xa6cd4). Retail reads playerPos at 0x4bb5e9 and obtains alignment from receiver+0x1f6b0+4*playerPos at 0x4bb5fd; it also uses that position for the hero availability masks. The added class is read from [ebp+0x14] at 0x4bb6e9, preserves Conflux-class weights at 0x4bb70c/0x4bb714, and selects a nonzero class weight at 0x4bb782..0x4bb78d. Both normal returns use ret 0x10. Later reuse of this argument slot is the random hero ordinal.
game.cpp	SGameSetupOptions::load	3266	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp SGameSetupOptions::load [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC SGameSetupOptions::load (game.cpp:3266, dc 0xa8b74) with one explicit argument. Retail 0x4be260 consistently returns with ret 0x8, confirming 2 stack arguments. Tests version against 28 at 0x4be2d0 to replace the legacy path with maps, then against 25 at 0x4be39c for saved hero-ID remapping.
game.cpp	game::NewMap	4236	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp game::newMap [void (TAbstractFile *, int *, TCampaignBrief::ScenarioStruct *, int) __attribute__((thiscall))]. Complete replaces DC NewMap(MapName, playerHeroFaces) with an open-stream overload and adds campaign context and game-version selector (game.cpp:4236, dc 0xaada4). Retail reads gameVersion from [ebp+0x14] at 0x4bfee9 and stores it at receiver+0x1f698 at 0x4bff09; it passes the stream from [ebp+8] to LoadMap at 0x4bffb3..0x4bffb9. The third argument is read at 0x4c001d, gates campaign customization, and supplies the receiver for the crossover-hero call at 0x4c0042. The second argument supplies the starting-hero array passed to CreateTownHeroes at 0x4c004d. Normal return 0x4c04f0 uses ret 0x10; later stack-slot reuse does not describe incoming formals.
game.cpp	NewSMapHeader::loadVictoryCondition	6110	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp NewSMapHeader::loadVictoryCondition [int (char, TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC NewSMapHeader::loadVictoryCondition (game.cpp:6110, dc 0xaeb64) with one explicit argument. Retail 0x4c3890 consistently returns with ret 0xc, confirming 3 stack arguments. Tests the third argument against 25 at 0x4c3ad2 and remaps legacy target hero IDs 0x80/0x81 to the Complete roster in the kill-hero condition.
game.cpp	NewSMapHeader::loadLossCondition	6448	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp NewSMapHeader::loadLossCondition [int (char, TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC NewSMapHeader::loadLossCondition (game.cpp:6448, dc 0xaf488) with one explicit argument. Retail 0x4c3d90 consistently returns with ret 0xc, confirming 3 stack arguments. Loads the third argument at 0x4c3ddd and compares it with 16 at 0x4c3de0 for the legacy hero-coordinate loss payload; other versions use the saved hero-ID path.
game.cpp	NewSMapHeader::Read	6513	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp NewSMapHeader::read [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC NewSMapHeader::Read (game.cpp:6513, dc 0xaf64c) with one explicit argument. Retail 0x4c4390 consistently returns with ret 0x8, confirming 2 stack arguments. The added argument is campaignMap, not a format version. Retail tests [ebp+0xc] at 0x4c4725/0x4c4736/0x4c4748 to apply campaign-scenario victory overrides, writing condition type 0xb or 0xc and the associated fields at 0x4c472c..0x4c4751. The map version itself is read from the stream into the header.
game.cpp	NewSMapHeader::Load	6974	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp NewSMapHeader::load [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC NewSMapHeader::Load (game.cpp:6974, dc 0xb0754) with one explicit argument. Retail 0x4c5630 consistently returns with ret 0x8, confirming 2 stack arguments. Loads version at 0x4c5782 and tests it against 27 at 0x4c5788 for maximum hero level, against 28 at 0x4c585a for alignment width, and against 31 at 0x4c5c31 for the newer custom-hero payload.
game.cpp	NewSMapHeader::Get	7185	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp NewSMapHeader::get [int (const char *, const char *, int) __attribute__((thiscall))]. Complete adds a directory and campaign-map selector around the DC filename-only NewSMapHeader::Get (game.cpp:7185, dc 0xb0ea8). Retail reads directory from [ebp+8] at 0x4c5e34, appends filename from [ebp+0xc] at 0x4c5edd/0x4c5f24, and passes the selector from [ebp+0x10] at 0x4c5f5b with its local TGzFile to Read. All normal exits use ret 0xc; 0x4c5fed is an EH helper return.
game.cpp	game::replace_recruit	8358	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp game::replaceRecruit [void (int, long) __attribute__((thiscall))]. Complete replaces DC replace_recruit(recruits, slot, alignment) with playerPos and slot, obtaining both recruits and alignment through game state (game.cpp:8358, dc 0xb4050). Retail reads playerPos at 0x4c86a3 and slot at 0x4c86a8, derives receiver+0x20ad0+0x168*playerPos at 0x4c86b9, excludes the opposite recruit, and passes playerPos to GetNewHeroId at 0x4c86f1. The selected id is stored into record+0x28+4*slot at 0x4c86fe. Return 0x4c8772 uses ret 8; the incoming slots are reused later for mana-calculation temporaries.
game.cpp	game::CreateTownHeroes	9455	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp game::createTownHeroes [void (int *) __attribute__((thiscall))]. Complete adds an optional starting-hero-id array to DC CreateTownHeroes() (game.cpp:9455, dc 0xb5cdc). Retail reads [ebp+8] at 0x4ca046, tests it again at 0x4ca13c/0x4ca13f, and for a human player reads the corresponding array entry at 0x4ca14e, using it when not -1. NewMap explicitly pushes the array at 0x4c004c before calling this body at 0x4c004d. Return 0x4ca22e uses ret 4.
game.cpp	game::ResetGame	11895	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/game.cpp game::resetGame [void (int, int, NewSMapHeader *) __attribute__((thiscall))]. Complete adds difficulty, the map-reader selector, and a default-header pointer to DC ResetGame() (game.cpp:11895, dc 0xbc418). Retail reads all three at 0x4cecf4/0x4cecf7/0x4cecfa, pushes them with a null fourth stream argument, and calls InitNewGame at 0x4ced03. The remaining player initialization, setup reset, turn-duration clear and spellbook reset preserve the DC wrapper identity. Return 0x4ced2e uses ret 0xc.
hero.cpp	hero::load	577	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/hero.cpp hero::load [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete extends DC hero::load (hero.cpp:577, dc 0xcaf98) with one explicit argument. Retail 0x4d7a20 consistently returns with ret 0x8, confirming 2 stack arguments. Loads version into ebx at 0x4d7a63 and compares it with 25 at 0x4d7a66 before selecting the legacy or Complete hero record; subsequent source fields also distinguish versions 30 and 32.
hero.cpp	mark_spells	1527	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/hero.cpp markSpells [std::bitset<70> (TSpellSchool) __attribute__((fastcall))]. Complete changes the DC school helper mark_spells(unsigned char*, TSpellSchool), hero.cpp:1527 dc 0xcc360, to return its spell set by value. DC UpdateSpellList names the helper at dc 0xcc446, while retail's four Tome arms construct a separate three-dword bitset and copy it into the artifact result. The first expansion is 0x4d9386..0x4d93d2: schoolBits at trait+0x1c is tested at 0x4d939a, bits are assigned through 0x4d93af, and all three words are copied at 0x4d93c3..0x4d93d2; the other school masks use 2/4/8. Preserve one ordinary global school helper in hero.cpp at the DC source position. It was previously called spellsOfSchool; 0x4d9350 belongs to the separate artifact dispatcher, so this helper has no standalone retail VA claim.
hero.cpp	hero::get_hit_point_bonus	6336	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/hero.cpp hero::getHitPointBonus [long (int) __attribute__((thiscall)) const]. Complete widens DC hero::get_hit_point_bonus (hero.cpp:6336, dc 0xd5508) with a creatureType parameter. Retail 0x4e5b80 returns with ret 4, indexes the creature traits table and adds one quarter of that creature's hit points for the Elixir of Life. The old zero-argument method cannot express this Complete artifact rule; the receiver remains const.
iconwdgt.cpp	iconWidget::iconWidget	63	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/iconwdgt.cpp iconWidget::iconWidget [void (int, int, int, int, int, const char *, int, int, bool, unsigned int, int) __attribute__((thiscall))]. Complete omits DC's trailing focusable argument from iconWidget::iconWidget (iconwdgt.cpp:63, dc 0xd9350). Pinned retail 0x4ea720 consistently returns with ret 0x2c, confirming 11 arguments rather than DC's 12. Retail loads style from [ebp+0x30] at 0x4ea739 and passes the six base fields to widget at 0x4ea759; frame/sequence/flipped/background-color and image arguments initialize the icon fields.
mapcell.cpp	NewfullMap::readTimedEventList	62	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::readTimedEventList [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::readTimedEventList (mapcell.cpp:62, dc 0xeb73c). Retail 0x4fc000 consistently returns with ret 0x8, confirming 2 stack arguments. Loads version from [ebp+0xc] at 0x4fc161, pushes it at 0x4fc164 and calls TTimedEvent::read at 0x4fc172.
mapcell.cpp	TTimedEvent::Read	85	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp TTimedEvent::read [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC TTimedEvent::Read (mapcell.cpp:85, dc 0xeb7d0). Retail 0x4fc1a0 consistently returns with ret 0x8, confirming 2 stack arguments. Compares [ebp+0xc] with map format 28 at 0x4fc25f; newer formats read the apply-to-human byte, older formats default it to true.
mapcell.cpp	NewfullMap::loadTimedEventList	179	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::loadTimedEventList [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::loadTimedEventList (mapcell.cpp:179, dc 0xebb0c). Retail 0x4fc500 consistently returns with ret 0x8, confirming 2 stack arguments. Loads version from [ebp+0xc] at 0x4fc661, pushes it at 0x4fc664 and calls TTimedEvent::load at 0x4fc672.
mapcell.cpp	TTimedEvent::Load	201	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp TTimedEvent::load [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC TTimedEvent::Load (mapcell.cpp:201, dc 0xebbbc). Retail 0x4fc6a0 consistently returns with ret 0x8, confirming 2 stack arguments. Compares [ebp+0xc] with save version 42 at 0x4fc6f6; newer saves read the apply-to-human byte, older saves default it to true.
mapcell.cpp	TTownEvent::Read	232	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp TTownEvent::read [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete adds mapVersion to the DC TTownEvent::Read(infile) member (mapcell.cpp:232, dc 0xebc90) because its canonical TTimedEvent::read base now accepts and tests the format version. Retail readTownData 0x5019f0 expands this member: it loads mapVersion from stack +0x10 at 0x501f19, pushes it at 0x501f22 and calls the base reader at 0x501f28 on the local town event. The following reads are the derived six-byte building mask (0x501f37), fourteen-byte generator band (0x501f60), and four-byte padding (0x501f72). The first two short-read checks skip later reads; the caller discards the result, so no final padding-read check survives. The canonical member body is restored at its CodeView source position; this exact exemption covers only the added version argument, not the former file-static readTownEvent wrapper.
mapcell.cpp	NewfullMap::loadTownEventList	307	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::loadTownEventList [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::loadTownEventList (mapcell.cpp:307, dc 0xebe3c). Retail 0x4fc870 consistently returns with ret 0x8, confirming 2 stack arguments. Loads version at 0x4fc9d4 and pushes it at 0x4fc9d7 into TTimedEvent::load at 0x4fc9e6 before reading town-specific event fields.
mapcell.cpp	TTownEvent::Load	329	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp TTownEvent::load [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete adds saveVersion to DC TTownEvent::Load(infile) (mapcell.cpp:329, dc 0xebeec), forwarding it to the canonical TTimedEvent::load version check. Retail loadTownEventList 0x4fc870 loads the second argument at 0x4fc9d4, pushes it at 0x4fc9d7 and calls the base at 0x4fc9e6. The derived one-byte town number, eight-byte building mask and fourteen-byte generator band are read at 0x4fc9f5, 0x4fca0b and 0x4fca21, each with its unsigned short-read check. Both DC (base call 0xebefa) and Complete discard the base result. The ordinary member is restored at its CodeView source position; this exact exemption covers only the added version parameter.
mapcell.cpp	NewfullMap::Read	614	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::read [int (TAbstractFile *, int, unsigned char, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::Read (mapcell.cpp:614, dc 0xec8f4). Retail 0x4fd690 consistently returns with ret 0x10, confirming 4 stack arguments. Loads the fourth argument at 0x4fd8d5 and forwards it to readMapObjects at 0x4fd8dc and readTimedEventList at 0x4fd8f6.
mapcell.cpp	NewfullMap::Load	679	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::load [int (TAbstractFile *, int, unsigned char, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::Load (mapcell.cpp:679, dc 0xecb94). Retail 0x4fdbc0 consistently returns with ret 0x10, confirming 4 stack arguments. Loads the fourth argument at 0x4fdbd8 and passes it to loadMapLayer at 0x4fdbe5; forwards it to loadBlackBoxList at 0x4fddff and event-list loaders at 0x4fdef1/0x4fdf0a. The compare with 25 at 0x4fdedf gates the additional save payload.
mapcell.cpp	NewfullMap::loadMapLayer	995	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::loadMapLayer [int (TAbstractFile *, int, int, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::loadMapLayer (mapcell.cpp:995, dc 0xed688). Retail 0x4fe920 consistently returns with ret 0x10, confirming 4 stack arguments. Loads the fourth argument into edx at 0x4febb7 and passes it with the current cell in ecx to the cell-extra conversion helper at 0x4febbc (target 0x4fe6c0).
mapcell.cpp	NewfullMap::readBlackBox	1524	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::readBlackBox [int (TAbstractFile *, BlackBoxData *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::readBlackBox (mapcell.cpp:1524, dc 0xee56c). Retail 0x4ff6b0 consistently returns with ret 0xc, confirming 3 stack arguments. Loads the third argument at 0x4ffb76 and compares it with map format 14 at 0x4ffb7b to select one-byte versus two-byte creature IDs.
mapcell.cpp	NewfullMap::readBlackBoxData	1708	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::readBlackBoxData [int (TAbstractFile *, CObject *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::readBlackBoxData (mapcell.cpp:1708, dc 0xeea60). Retail 0x4ffbf0 consistently returns with ret 0xc, confirming 3 stack arguments. Loads the third argument at 0x4ffcaf and pushes it at 0x4ffcbb into readBlackBox at 0x4ffcc8 with the temporary box and input file.
mapcell.cpp	NewfullMap::loadBlackBoxList	1891	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::loadBlackBoxList [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::loadBlackBoxList (mapcell.cpp:1891, dc 0xef0a0). Retail 0x500200 consistently returns with ret 0x8, confirming 2 stack arguments. Loads version at 0x5003e1 and pushes it at 0x5003e4 into loadBlackBox at 0x5003f2 for each box.
mapcell.cpp	NewfullMap::loadBlackBox	1914	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::loadBlackBox [int (TAbstractFile *, BlackBoxData *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::loadBlackBox (mapcell.cpp:1914, dc 0xef158). Retail 0x500430 consistently returns with ret 0xc, confirming 3 stack arguments. Loads the third argument at 0x50084d and compares it with save version 25 at 0x500852 to select one-byte versus two-byte creature IDs.
mapcell.cpp	NewfullMap::readEventData	2073	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::readEventData [int (TAbstractFile *, CObject *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::readEventData (mapcell.cpp:2073, dc 0xef5dc). Retail 0x5008b0 consistently returns with ret 0xc, confirming 3 stack arguments. Loads the third argument at 0x500972 and pushes it at 0x500981 into readBlackBox at 0x50098b before reading the event-specific flags.
mapcell.cpp	NewfullMap::readTownData	2798	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::readTownData [int (TAbstractFile *, CObject *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::readTownData (mapcell.cpp:2798, dc 0xf094c). Retail 0x5019f0 consistently returns with ret 0xc, confirming 3 stack arguments. Loads the third argument at 0x501ba4 and compares it with map format 14 at 0x501ba9 to select creature-ID width; also forwards it to TTimedEvent::read at 0x501f28 and tests it against 28 at 0x50204c for the added town field.
mapcell.cpp	NewfullMap::readHeroData	2951	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::readHeroData [int (TAbstractFile *, CObject *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::readHeroData (mapcell.cpp:2951, dc 0xf0df4). Retail 0x5021c0 consistently returns with ret 0xc, confirming 3 stack arguments. Loads the third argument into esi at 0x5021fa; compares it with 14 at 0x502202 to gate the quest identifier, forwards it to readHeroId at 0x50223b, and tests formats 14/21 at 0x502298/0x50229d for the experience payload.
mapcell.cpp	NewfullMap::readGarrisonData	3229	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::readGarrisonData [int (TAbstractFile *, CObject *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::readGarrisonData (mapcell.cpp:3229, dc 0xf151c). Retail 0x502a00 consistently returns with ret 0xc, confirming 3 stack arguments. Loads the third argument at 0x502a5b and compares it with map format 14 at 0x502a60 to select one-byte versus two-byte creature IDs.
mapcell.cpp	NewfullMap::readObject	3290	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::readObject [int (TAbstractFile *, CObject *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::readObject (mapcell.cpp:3290, dc 0xf16c8). Retail 0x502e00 consistently returns with ret 0xc, confirming 3 stack arguments. Loads the third argument at 0x502f0d and passes it to readHeroData at 0x502f15; similarly forwards it to readTownData, readEventData, readBlackBoxData and readGarrisonData in their dispatch arms.
mapcell.cpp	NewfullMap::readMapObjects	3838	Superseded DC interface; the Complete definition is reviewed in win_only.tsv as src/mapcell.cpp NewfullMap::readMapObjects [int (TAbstractFile *, int) __attribute__((thiscall))]. Complete adds an explicit map/save version to DC NewfullMap::readMapObjects (mapcell.cpp:3838, dc 0xf2c20). Retail 0x504470 consistently returns with ret 0x8, confirming 2 stack arguments. Loads version from [ebp+0xc] at 0x5048ff and pushes it at 0x504905 into readObject at 0x504910 for each object.
